Strain,Lean,Sweet,Strawberry,Earthy,Cheese,Sage,Honey,Rose,Tree,Violet,Coffee,Pear,Spicy/Herbal,Tropical,Pungent,Tea,Apricot,Mint,Pepper,Flowery,Ammonia,Blueberry,Berry,Chemical,Pine,Woody,Lime,Plum,Nutty,Fruit,Citrus,Orange,Mango,Diesel,Lemon,Pineapple,Apple,Grape,Menthol,Chestnut,Skunk,Grapefruit,Blue,Peach,Butter,Lavender,Tar,Tobacco,Vanilla,Eff_Focused,Med_Inflammation,Eff_Dizzy,Eff_Energetic,Eff_Dry_eyes,Med_Lack_of_appetite,Eff_Happy,Eff_Creative,Med_Muscle_spasms,Eff_Sleepy,Med_Stress,Eff_Tingly,Eff_Aroused,Eff_Anxious,Med_Nausea,Med_Fatigue,Med_Cramps,Eff_Uplifted,Eff_Headache,Eff_Talkative,Eff_Paranoid,Eff_Hungry,Eff_Giggly,Med_Depression,Eff_Relaxed,Med_Pain,Med_Seizures,Eff_Euphoric,Med_Spasticity,Med_Eye_pressure,Eff_Dry_mouth,Med_Headaches,Med_Insomnia,Rating_scaled,Num_reviews_scaled,THC_scaled,Strain_type
Blackberry Dream,0.25,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.6567164179104481,1.0,,1.0,0.5970149253731339,0.6896551724137929,,0.9310344827586212,,,,,,,0.6268656716417911,,,,,,1.0,0.6268656716417911,1.0,,,,,1.0,0.9310344827586212,,0.8636363636363631,0.0008986928104575162,,sativa
Blackberry Fire,0.51,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604651162790698,0.222222222222222,1.0,,1.0,1.0,1.0,0.39534883720930203,0.222222222222222,,,,,,0.222222222222222,0.222222222222222,,,,0.27906976744186,,,,,0.604651162790698,,,,,,1.0,,,0.9583333333333326,0.0009803921568627449,,hybrid
Blackberry Hashplant,0.84,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23076923076923106,0.615384615384615,0.7692307692307689,,0.615384615384615,,,0.7692307692307689,0.6111111111111109,,,,0.33333333333333304,0.166666666666667,,0.615384615384615,0.153846153846154,,0.0769230769230769,,,,,1.0,,1.0,,,1.0,,0.33333333333333304,0.6590909090909101,0.0021241830065359475,,indica
Blackberry Haze,0.32,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4347826086956521,0.33333333333333304,,1.0,,0.375,,0.875,,,0.166666666666667,,0.25,,0.608695652173913,,,0.33333333333333304,0.4347826086956521,,1.0,0.8695652173913041,0.625,,,,,1.0,,,0.8706896551724126,0.001715686274509804,,sativa
Blackberry Kush,0.8,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6429925210999861,,0.746499060067506,0.4730734440634421,0.585384976965412,,,0.655893823363343,0.825460090529261,,,0.276103627116612,,,,0.333815801793775,0.268522004648522,,,,,0.71594981281755,1.0,0.7894843540192259,,0.5337110797741089,,,1.0,,1.0,0.82434017595308,0.14330065359477126,0.411764705882353,indica
Blackberry Lime Haze,0.15,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.65,1.0,0.4166666666666671,1.0,,,,1.0,,,,,0.666666666666667,,0.95,1.0,,,,,0.916666666666667,,0.75,,0.85,,,,,,0.9112903225806451,0.0015522875816993465,,sativa
Blackberry Pie,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.833333333333333,,0.37254901960784303,,0.5882352941176471,0.833333333333333,0.5882352941176471,,,,,,,,,,,,0.833333333333333,0.941176470588235,1.0,,1.0,,,1.0,0.833333333333333,,0.9107142857142848,0.0011437908496732025,0.5751633986928105,hybrid
Blackberry Rhino,0.89,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.75,,0.625,0.375,0.625,,1.0,,,0.5,,,,0.5,,,0.25,,,0.5,1.0,0.875,,0.3125,,,1.0,,0.75,0.8333333333333326,0.0024509803921568627,,indica
Blackberry Trainwreck,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211267605633803,,0.12037037037037,,0.111111111111111,,,,,,0.29411764705882404,0.19014084507042292,,0.111111111111111,,,,,1.0,,,0.17605633802816895,,0.11764705882352902,1.0,1.0,,0.22535211267605604,,,0.12962962962962998,0.7647058823529409,0.11764705882352902,0.8200000000000001,0.002042483660130718,0.5751633986928105,hybrid
Blackberry x Blueberry,0.7,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522696011004127,,0.530949105914718,0.38983050847457595,0.7813411078717201,,,0.698250728862974,0.915254237288136,,,,,,,0.67201166180758,0.08665749656121051,,0.0701513067400275,,,0.7796610169491529,1.0,1.0,,0.698250728862974,,,1.0,,0.7118644067796609,0.8203125,0.00261437908496732,0.5098039215686275,indica
Blackwater,0.7,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545415974260156,0.43486319505737,0.7009137684548951,,,0.7308467675523259,1.0,,,0.257315937724664,,,,0.4079346988253431,0.35890817805749003,,0.292083583778241,,,0.555258333899111,1.0,0.7748251748251751,,0.397746213493731,,,1.0,,0.865775001697332,0.9045725646123249,0.04191176470588235,0.542483660130719,indica
Blaze,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.9375,0.666666666666667,,,0.15625,,,1.0,,0.875,,,,,,0.666666666666667,0.15625,,,,0.2,,1.0,,1.0,,,1.0,0.6,,0.7857142857142851,0.0009803921568627449,0.6405228758169935,sativa
Blissful Wizard,0.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.8599002100840341,,0.675544794188862,0.7898503151260501,0.5428571428571429,,,,,,0.9369887525562371,,,0.662227602905569,,0.507029652351738,,0.9371717436974788,,,1.0,,,1.0,0.8440126050420171,0.6192484662576689,,1.0,,,0.582808716707022,,0.234534764826176,0.962328767123288,0.005964052287581699,,hybrid
Blob OG,0.6,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.33333333333333304,0.25,,0.75,,,0.75,,,1.0,,,,,0.33333333333333304,,0.75,0.25,0.75,,,,1.0,1.0,,,1.0,,,1.0,0.33333333333333304,,0.9375,0.0007352941176470588,,hybrid
Blockhead,0.575,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0789473684210526,,0.157894736842105,0.946236559139785,0.821621621621622,,,0.816216216216216,0.10752688172043,,,,,,,,0.06578947368421051,0.47297297297297297,0.0263157894736842,,,0.9838709677419358,1.0,0.118279569892473,,0.372972972972973,,,1.0,,1.0,0.7916666666666674,0.005882352941176471,0.7058823529411765,hybrid
Bloo's Kloos,0.89,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975,,,1.0,,,0.4,,,,1.0,,,,,,0.0384615384615385,0.4,,,,,,,0.425,0.0769230769230769,,,,0.0384615384615385,,0.923076923076923,,0.9210526315789472,0.0012254901960784314,,indica
Blood Orange Kush,0.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.34782608695652195,0.08,0.673076923076923,0.36,,1.0,,,,1.0,0.7307692307692311,,,,,,0.788461538461539,0.6,,0.04,,,1.0,0.8653846153846151,0.5217391304347829,,,,,1.0,,0.304347826086957,0.9342105263157899,0.0015522875816993465,,indica
Bloodhound,0.5,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.941717791411043,,,,1.0,,,,,0.0119047619047619,,0.895705521472393,,0.800613496932515,,,,0.9880952380952379,0.30061349693251505,0.9642857142857142,,,,,,0.0119047619047619,,0.8235294117647048,0.0013888888888888887,0.7712418300653596,hybrid
Bloodwalker,0.62,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.125,,,0.875,0.125,1.0,,,,,,,,,1.0,,,,,,,0.958333333333333,1.0,,,,,1.0,1.0,,0.9375,0.00065359477124183,,hybrid
Blowfish,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.7,,0.5254237288135589,0.457627118644068,0.7575757575757579,,,,,0.7,,0.696969696969697,,0.5254237288135589,0.0333333333333333,,,,,,1.0,1.0,,0.5254237288135589,0.666666666666667,,1.0,,0.9090909090909092,0.7837837837837851,0.003022875816993464,0.7385620915032679,hybrid
Blucifer,0.30000000000000004,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493150684931507,0.0625,1.0,1.0,,,,,,,1.0,1.0,,,0.9726027397260272,1.0,,,0.452054794520548,,1.0,,1.0,,0.931506849315068,,,0.03125,1.0,,0.828125,0.0008986928104575162,0.607843137254902,sativa
Blue Afghani,0.89,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0357142857142857,0.583333333333333,0.0947368421052632,,,,1.0,0.0578947368421053,,1.0,,,,,,0.8947368421052628,0.00595238095238095,,,0.666666666666667,1.0,0.583333333333333,,0.0789473684210526,,,0.0535714285714286,,0.666666666666667,0.8414634146341475,0.003349673202614379,,indica
Blue Alien,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7533738191632929,0.4622717724995961,0.6622646123746639,,,0.8640743458058201,0.979641299079011,0.487307410124725,,,,,,,0.12280701754386,,0.12280701754386,,,0.920827274196154,1.0,0.747535950880595,,0.7191000244558571,,,0.6069500674763829,,1.0,0.8823529411764699,0.005555555555555555,0.673202614379085,indica
Blue Bastard,0.7,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222222222222222,,0.7777777777777779,,0.941176470588235,0.3529411764705879,0.375,0.647058823529412,1.0,,,,,,,0.470588235294118,0.166666666666667,,0.166666666666667,,,0.5625,,0.625,,1.0,,,1.0,,0.625,0.7037037037037025,0.001633986928104575,0.6405228758169935,indica
Blue Bayou,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.9090909090909092,,,0.5,,0.985074626865672,0.985074626865672,,,1.0,,,,,0.9090909090909092,,0.985074626865672,1.0,0.91044776119403,1.0,,1.0,0.924242424242424,,,,,,,0.5,,0.9090909090909092,0.55,0.0004901960784313724,0.6405228758169935,sativa
Blue Blood,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857142,0.33333333333333304,,0.33333333333333304,,0.42105263157894696,,0.5714285714285711,0.5,1.0,,,,,,,,,0.368421052631579,,0.34210526315789497,,0.5714285714285711,1.0,0.857142857142857,,,,,1.0,,,0.8181818181818175,0.0014705882352941176,0.5751633986928105,hybrid
Blue Boy,0.39,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8720930232558141,,0.902777777777778,0.8953488372093019,1.0,,1.0,0.918604651162791,0.904109589041096,,1.0,,,0.930555555555556,,0.8767123287671229,,,,,0.0555555555555556,,,0.9452054794520548,0.9302325581395352,0.986301369863014,,,,,0.166666666666667,,,0.7783018867924525,0.004330065359477124,0.673202614379085,hybrid
Blue Buddha,0.72,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.916666666666667,,,0.875,,,,,,1.0,,0.875,,,,,,1.0,1.0,,,0.958333333333333,,,,1.0,1.0,0.96875,0.00065359477124183,,indica
Blue Champagne,0.39,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823529411764706,,,,0.110526315789474,,1.0,0.32773109243697496,,,0.256281407035176,0.6848739495798319,,0.0315789473684211,0.135678391959799,0.864321608040201,,0.987394957983193,0.8263157894736841,,0.0789473684210526,,,1.0,,0.241206030150754,,,,,1.0,,,0.8464912280701751,0.004983660130718954,0.6405228758169935,hybrid
Blue Cheese,0.8,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.366468564027196,,0.492519717086532,0.34520528589835303,0.6864094677981639,,,0.5501134296051171,1.0,,,0.134803419506789,,,,0.44980339327264207,0.141867758437625,,,,,0.6969605673298651,1.0,0.657037853015902,,0.670043631611475,,,1.0,,0.6412603741904089,0.8208653026427974,0.19714052287581696,0.5506535947712419,indica
Blue Cinex,0.41,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333304,,,1.0,,1.0,0.7954545454545451,,,1.0,,,,,0.666666666666667,,1.0,,,,,,1.0,0.8636363636363641,0.666666666666667,,0.7954545454545451,,,0.1875,,,0.9375,0.0005718954248366012,,hybrid
Blue Cookies,0.55,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12928032940749,,0.6160586151563779,0.564208058580689,1.0,0.536266239905547,,,1.0,,,,,,,0.6604643333164231,0.08941838989978511,,0.0586514880862273,,,0.8840434871948141,0.9812730886836052,0.7806026189453229,,0.9440521706245072,,,1.0,,0.578834550651001,0.93165024630542,0.03333333333333333,0.607843137254902,hybrid
Blue Crack,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915984489444205,,0.326968973747017,,0.933174224343676,,0.8484848484848481,,,,0.8523809523809521,,,,1.0,0.8547619047619051,,,0.08591885441527451,0.5447364641677439,0.0954653937947494,,,0.361904761904762,1.0,0.7476190476190471,,0.912394083010197,,,1.0,,,0.81111111111111,0.011519607843137254,0.411764705882353,hybrid
Blue Diamond,0.6,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3314285714285711,,,,0.7540077390823661,,,0.8179473005343649,1.0,,,0.2,0.15587967183227,,,,0.227428571428571,,0.4274285714285711,0.6576377372397271,,0.921300516560316,1.0,0.276815557581282,,0.6961488852036111,,,1.0,,0.903068975995138,0.8528225806451626,0.01045751633986928,0.6405228758169935,hybrid
Blue Diesel,0.575,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.457288839214434,,0.23008143062430106,,1.0,,,,0.983560236321603,,,,,0.7056254816337021,,0.715539005301692,0.09180903720261853,,0.0498163819255948,,0.4946351931330471,1.0,0.8845619792981569,0.938607757513486,,0.6384120171673819,,0.5951708194194709,1.0,,,0.8532504780114725,0.04379084967320261,0.542483660130719,hybrid
Blue Dot,0.30000000000000004,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5876543209876539,0.377492877492878,,1.0,0.4415094339622641,,0.9271604938271608,,,,1.0,,,0.0188679245283019,,0.8247863247863251,,0.9456790123456792,0.0566037735849057,0.733333333333333,0.0188679245283019,,,0.8461538461538459,,0.4544159544159541,,,,,1.0,,,0.9464285714285724,0.0035130718954248363,0.542483660130719,sativa
Blue Dragon,0.5549999999999999,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.602607971885693,1.0,,0.8605382410061959,,,,0.926259632483699,,,0.7416322787712061,,,,0.6228613705724589,0.172627235213205,,0.0662540119211371,,0.5824470544714699,1.0,1.0,0.5655008891523411,,,,,0.669876203576341,0.348666271487848,0.433906342620036,0.8517699115044252,0.018872549019607842,0.477124183006536,hybrid
Blue Dream,0.395,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217018839966824,,0.476942914954132,,1.0,0.591937375992698,,,1.0,,,0.19377170910680305,,0.377875004098075,,0.762660790277455,,,0.17180112840663594,,,0.9612004186174968,0.932015236219446,0.688668414066082,,0.8336245499328111,,,1.0,0.39387980439400105,,0.8535879143936225,1.0,0.6405228758169935,hybrid
Blue Dynamite,0.75,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0578512396694215,0.8671328671328671,1.0,,,0.957142857142857,1.0,,,0.991735537190083,0.8741258741258741,,,,,,0.0165289256198347,0.9428571428571432,,,0.19285714285714292,0.132867132867133,,0.9928571428571432,,,0.09917355371900832,,0.902097902097902,0.825,0.004084967320261436,0.4444444444444445,indica
Blue Frost,0.55,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14743589743589702,,0.39035087719298206,,,,0.468954248366013,0.35885167464114803,,0.0651709401709402,,0.38398692810457496,,0.100877192982456,0.0651709401709402,,0.0128205128205128,,,0.395424836601307,1.0,0.48202614379084996,,0.40669856459330106,,1.0,1.0,,,0.868181818181817,0.00915032679738562,0.607843137254902,hybrid
Blue Galaxy,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,,1.0,,,,1.0,,,,,,,,,,,0.5,0.5,1.0,0.9772727272727272,1.0,,0.477272727272727,,,1.0,1.0,,0.9444444444444452,0.0007352941176470588,0.6405228758169935,hybrid
Blue God,0.9,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433335247611938,0.0308418768877356,,0.5,,,,,0.9555949888960912,0.8382243151668289,0.265186853821551,,,,,,,0.044773897137023004,,0.21219211298762106,0.339248334413618,,0.7187733302704871,1.0,0.811807270430138,,0.490729032737937,,,1.0,,1.0,0.9149305555555548,0.01184640522875817,0.477124183006536,indica
Blue Goo,0.395,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4440697020798201,,0.21079258010118,,1.0,0.891358641358641,,,1.0,,,,,0.813053460150869,,0.9512987012987008,1.0,0.8651348651348649,0.0505902192242833,,,0.911446375860938,0.9063436563436568,0.36733355198425705,,,,,0.396290050590219,0.568711052804198,,0.7928571428571425,0.00923202614379085,0.5751633986928105,hybrid
Blue Hash,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005797101449275361,,0.344927536231884,0.031609195402298805,0.6648044692737429,,,0.34636871508379896,0.0431034482758621,,,,,,,0.6508379888268151,0.0028985507246376803,,0.330434782608696,,,0.35632183908046,1.0,1.0,,0.6703910614525139,,,1.0,,0.683908045977011,0.8546511627906974,0.002777777777777777,0.5261437908496733,hybrid
Blue Hawaiian,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722543352601156,0.626207871788829,0.6728323699421961,,1.0,,,,0.7524841915085819,,,0.26242774566474003,0.28816621499548306,,,0.443554089087909,,,0.308670520231214,,,0.61743450767841,0.548668395003535,0.4123757904245711,,0.4555738864011311,,,1.0,1.0,,0.8210059171597623,0.013970588235294115,0.4444444444444445,hybrid
Blue Haze,0.39,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7599444958371879,,0.34167140420693604,,0.774872086412735,,0.961609620721554,0.7835337650323779,0.487648673376029,,0.6770356816102471,,,,,,,0.7784458834412579,0.33314383172257,,0.282546901648664,,,,1.0,1.0,,,,,1.0,0.9121683440073188,0.8792314730100641,0.8265306122448974,0.020343137254901958,0.5751633986928105,hybrid
Blue Heron,0.55,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0434782608695652,,0.9540229885057472,,,,1.0,,,,,0.7037037037037039,,0.9310344827586212,0.282608695652174,0.7011494252873559,,,,0.9753086419753092,1.0,0.8888888888888891,,0.9540229885057472,,,1.0,0.592592592592593,,0.961538461538462,0.0010620915032679738,0.607843137254902,hybrid
Blue Iguana,0.56,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,0.4,1.0,,,0.5,0.33333333333333304,,0.166666666666667,0.6,,,0.25,,,0.833333333333333,0.6,,,0.6,,0.166666666666667,1.0,,,0.8125,0.00065359477124183,,hybrid
Blue Ivy,0.5700000000000001,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333304,,1.0,,0.98,,,,1.0,,,0.0833333333333333,,,,0.9633333333333328,,0.953333333333333,0.33333333333333304,0.943333333333333,,0.0481099656357388,,0.0240549828178694,,1.0,,,0.916666666666667,0.013745704467353998,0.0274914089347079,0.8484848484848475,0.002777777777777777,0.411764705882353,hybrid
Blue Jay Way,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,0.5,1.0,,,,,,0.25,0.5,,,,,,,1.0,0.25,,0.33333333333333304,,,1.0,0.5,0.25,0.8928571428571426,0.0005718954248366012,0.08496732026143791,hybrid
Blue Kiss,0.5700000000000001,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,,0.5,,1.0,1.0,,0.666666666666667,,,1.0,,,,1.0,,,,,0.666666666666667,,,,,1.0,,,0.666666666666667,,,1.0,1.0,,0.9444444444444452,0.0005718954248366012,0.7058823529411765,hybrid
Blue Knight,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007483629560336759,,0.135640785781104,,0.8700764256319811,,,,0.793503480278422,,0.6119929453262789,,,,,,0.11318989710009401,,0.007483629560336759,0.317460317460317,,0.97215777262181,1.0,1.0,,0.7871840094062321,,,1.0,0.6635730858468679,0.962877030162413,0.9347826086956526,0.0075980392156862735,0.5751633986928105,hybrid
Blue Kripple,0.93,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,0.8,0.33333333333333304,,,,0.7391304347826091,0.33333333333333304,0.565217391304348,,,,,,,0.2,,0.4,0.4782608695652171,,,1.0,0.444444444444444,,0.4782608695652171,,,1.0,0.33333333333333304,1.0,0.7058823529411775,0.0010620915032679738,,indica
Blue Kush,0.385,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5139551964744771,,0.0228774783934926,,0.195729537366548,,0.72052882849798,,,,1.0,,,0.0228774783934926,0.599099099099099,0.34684684684684697,,0.755416819684172,,,0.0152516522623284,0.5139551964744771,,0.7477477477477479,1.0,0.63963963963964,,,,,1.0,,,0.8736559139784954,0.0075980392156862735,0.5261437908496733,hybrid
Blue Lights,0.7,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31017964071856297,0.2452471482889729,0.7063236870310821,,0.090032154340836,,,,0.290874524714829,0.8242514970059879,0.507604562737643,,,0.17363344051446902,,,,0.304491017964072,,,0.20364415862808105,,,,1.0,0.292015209125475,,0.7625748502994009,,,1.0,,1.0,0.875,0.005065359477124182,0.4444444444444445,indica
Blue Magic,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.661417322834646,,0.0352941176470588,,0.0352941176470588,0.82,0.477690288713911,,,,1.0,,,,,,,,,,0.5529411764705879,0.414698162729659,0.614173228346457,1.0,,0.94,,1.0,,,1.0,,0.76,0.9166666666666674,0.003186274509803921,0.6405228758169935,hybrid
Blue Magoo,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347142630122948,,0.39043857003402105,,0.948879530906231,0.540252267319734,,,1.0,,,0.26721540621969697,,0.818453151148146,,0.9223327260599912,0.257622193466367,,,,,0.836895950865207,1.0,0.9247709745872372,,0.935137233820148,,,1.0,0.6311526318513531,,0.8736033519553075,0.029575163398692813,0.5751633986928105,hybrid
Blue Monster,0.8,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.941176470588235,,,0.3529411764705879,1.0,,,,,,,,0.5,,,0.376470588235294,,0.33333333333333304,1.0,1.0,,0.6235294117647061,,0.33333333333333304,1.0,,0.666666666666667,0.9305555555555548,0.001633986928104575,0.607843137254902,indica
Blue Moon Rocks,0.5700000000000001,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276190476190476,,1.0,,1.0,,,,0.7073170731707321,,,0.0476190476190476,0.359756097560976,,,0.6511627906976739,,,0.266666666666667,,0.621262458471761,1.0,0.933554817275748,0.975609756097561,,0.8405315614617941,,,0.8285714285714281,,0.378048780487805,0.9101941747572824,0.008415032679738562,0.7712418300653596,hybrid
Blue Moonshine,0.9,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0775193798449612,,0.3359173126614989,0.7531734837799721,0.7620192307692311,,,0.911858974358974,1.0,,,0.677002583979328,,,,,0.06459948320413439,,,0.669871794871795,,0.524682651622003,1.0,0.5952045133991539,,0.592147435897436,,,1.0,,0.8166431593794079,0.8132183908045976,0.0074346405228758175,0.411764705882353,indica
Blue Mountain Fire,0.30000000000000004,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,1.0,,0.08888888888888889,,,,1.0,0.08888888888888889,,,,0.666666666666667,,0.977777777777778,0.5,,0.5,,,1.0,0.08888888888888889,0.666666666666667,,1.0,,0.666666666666667,0.5,,,0.7749999999999999,0.0008169934640522875,0.411764705882353,sativa
Blue Mystic,0.6,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049031933618305296,,0.648478752828765,0.4863206765047261,0.9333166833166828,0.5352147852147849,,,0.6644005969159339,,,,,,,0.651598401598401,0.0188584360070405,,0.033945184812672904,,,1.0,1.0,0.536063671032996,,0.8591408591408589,,,1.0,,0.602221853755596,0.8189655172413801,0.011928104575163398,0.5261437908496733,hybrid
